Employee_ID,year_month,residual_value
58,2007-09,-1.8280843505635858e-10
58,2007-10,0.0
58,2007-11,0.0
58,2007-12,0.0
58,2008-01,0.0
58,2008-02,0.0
58,2008-03,0.0
58,2008-04,0.0
58,2008-05,6.548361852765083e-11
58,2008-06,1.9931152564822696e-05
58,2008-07,-14.472454602352627
58,2008-08,-1.685473671386717e-05
58,2008-09,-1.546140993013978e-10
58,2008-10,0.0
58,2008-11,0.0
58,2008-12,0.0
58,2009-01,0.0
58,2009-02,0.0
58,2009-03,0.0
58,2009-04,0.0
58,2009-05,5.729816621169448e-11
58,2009-06,1.7199829017044976e-05
58,2009-07,-12.464070203392112
58,2009-08,-1.4490476132777985e-05
58,2009-09,-1.3369572116062045e-10
58,2009-10,0.0
58,2009-11,0.0
58,2009-12,0.0
58,2010-01,0.0
58,2010-02,0.0
58,2010-03,0.0
58,2010-04,0.0
58,2010-05,5.002220859751105e-11
58,2010-06,1.5043699931993615e-05
58,2010-07,-10.88515016835936
58,2010-08,-1.2637616237043403e-05
58,2010-09,-1.1641532182693481e-10
58,2010-10,0.0
58,2010-11,0.0
58,2010-12,0.0
58,2011-01,0.0
58,2011-02,0.0
58,2011-03,0.0
58,2011-04,0.0
58,2011-05,4.4565240386873484e-11
58,2011-06,1.3293701158545446e-05
58,2011-07,-9.607730407380586
58,2011-08,-1.114246879296843e-05
58,2011-09,-1.0277290130034089e-10
58,2011-10,0.0
58,2011-11,0.0
58,2011-12,0.0
58,2012-01,0.0
58,2012-02,0.0
58,2012-03,0.0
58,2012-04,0.0
58,2012-05,3.9108272176235914e-11
58,2012-06,1.184178199764574e-05
58,2012-07,-8.550586170958013
58,2012-08,-9.907831554301083e-06
58,2012-09,-9.185896487906575e-11
58,2012-10,0.0
58,2012-11,0.0
58,2012-12,0.0
58,2013-01,0.0
58,2013-02,0.0
58,2013-03,0.0
58,2013-04,0.0
58,2013-05,3.54702933691442e-11
58,2013-06,1.061567400029162e-05
58,2013-07,-7.659685402749346
58,2013-08,-8.869247722032014e-06
58,2013-09,-8.185452315956354e-11
58,2013-10,0.0
58,2013-11,0.0
58,2013-12,0.0
58,2014-01,0.0
58,2014-02,0.0
58,2014-03,0.0
58,2014-04,0.0
58,2014-05,3.183231456205249e-11
58,2014-06,9.565208529238589e-06
58,2014-07,-6.897687216901431
58,2014-08,-7.982302122400142e-06
58,2014-09,-7.366907084360719e-11
58,2014-10,0.0
58,2014-11,0.0
58,2014-12,0.0
58,2015-01,0.0
58,2015-02,0.0
58,2015-03,0.0
58,2015-04,0.0
58,2015-05,2.9103830456733704e-11
58,2015-06,8.654459634271916e-06
58,2015-07,-6.23795246399186
58,2015-08,-7.215387995529454e-06
58,2015-09,-6.639311322942376e-11
58,2015-10,0.0
58,2015-11,0.0
58,2015-12,0.0
58,2016-01,0.0
58,2016-02,0.0
58,2016-03,0.0
58,2016-04,0.0
58,2016-05,2.637534635141492e-11
58,2016-06,7.857012860768009e-06
58,2016-07,-5.660956307734523
58,2016-08,-6.545394171553198e-06
58,2016-09,-6.093614501878619e-11
58,2016-10,0.0
58,2016-11,0.0
58,2016-12,0.0
58,2017-01,0.0
58,2017-02,0.0
58,2017-03,0.0
58,2017-04,0.0
58,2017-05,2.3646862246096134e-11
58,2017-06,7.152993930503726e-06
58,2017-07,-5.152049926931795
58,2017-08,-5.95502024225425e-06
58,2017-09,-5.547917680814862e-11
58,2017-10,0.0
58,2017-11,0.0
58,2017-12,0.0
58,2018-01,0.0
58,2018-02,0.0
58,2018-03,0.0
58,2018-04,0.0
58,2018-05,2.1827872842550278e-11
58,2018-06,6.527146069856826e-06
58,2018-07,-4.700014857799033
58,2018-08,-5.431040335679427e-06
58,2018-09,-5.002220859751105e-11
58,2018-10,0.0
58,2018-11,0.0
58,2018-12,0.0
58,2019-01,0.0
58,2019-02,0.0
58,2019-03,0.0
58,2019-04,0.0
58,2019-05,2.000888343900442e-11
58,2019-06,5.967543074802961e-06
58,2019-07,-4.2961012324831245
58,2019-08,-4.96315897180466e-06
58,2019-09,-4.547473508864641e-11
58,2019-10,0.0
58,2019-11,0.0
58,2019-12,0.0
58,2020-01,0.0
58,2020-02,0.0
58,2020-03,0.0
58,2020-04,0.0
58,2020-05,1.8189894035458565e-11
58,2020-06,5.464709829539061e-06
58,2020-07,-3.933371356002681
58,2020-08,-4.543227078102063e-06
58,2020-09,-4.18367562815547e-11
58,2020-10,0.0
58,2020-11,0.0
58,2020-12,18.0
58,2021-01,9.006204982142663e-05
58,2021-02,9.231371222995222e-10
58,2021-03,0.0
58,2021-04,0.0
58,2021-05,2298.8400000000174
58,2021-06,0.011507135623105569
58,2021-07,-3.60624145478414
58,2021-08,-4.164695383224171e-06
58,2021-09,-3.8198777474462986e-11
58,2021-10,0.0
58,2021-11,-3.01588443107903e-09
58,2021-12,-0.9152441750984508
58,2022-01,-4.582417204801459e-06
58,2022-02,-4.729372449219227e-11
58,2022-03,-3.637978807091713e-12
58,2022-04,-3.851209839922376e-07
58,2022-05,-116.88888441573181
58,2022-06,-0.0005806356339235208
58,2022-07,-3.310156196884236
58,2022-08,-3.8222333387238905e-06
58,2022-09,-3.54702933691442e-11
58,2022-10,0.0
58,2022-11,-2.6411726139485836e-09
58,2022-12,-1.4037482165276742
58,2023-01,-7.026294952083845e-06
58,2023-02,-7.185008144006133e-11
58,2023-03,-3.637978807091713e-12
58,2023-04,-3.373115760041401e-07
58,2023-05,-179.27736389345773
58,2023-06,-0.0008931244474297273
58,2023-07,-3.0413513448102094
58,2023-08,-3.511435352265835e-06
58,2023-09,-3.2741809263825417e-11
58,2023-10,0.0
58,2023-11,-2.2610038286074996e-09
58,2023-12,-1.2908076958410675
58,2024-01,-6.460842996602878e-06
58,2024-02,-6.639311322942376e-11
58,2024-03,-2.7284841053187847e-12
58,2024-04,-2.887345544877462e-07
58,2024-05,-164.8533535281813
58,2024-06,-0.0008212483335228171
59,2000-07,8380.0
59,2000-08,2184.187380798041
59,2000-09,-731.8694566356517
59,2000-10,249.04144326183996
59,2000-11,-84.89448991291283
59,2000-12,28.945214586125076
59,2001-01,-9.869256464557111
59,2001-02,3.3650638103808888
59,2001-03,-1.1473668913458823
59,2001-04,0.3912112539401278
59,2001-05,-0.1333891077320004
59,2001-06,0.04548093617268023
59,2001-07,-3539.8309013563303
59,2001-08,-2565.8531105905313
59,2001-09,24.4047319866404
59,2001-10,26.239053977016738
59,2001-11,-22.92363844281681
59,2001-12,17.91801850180491
59,2002-01,-15.172268151223761
59,2002-02,16.184296568959326
59,2002-03,-25.780190056371794
59,2002-04,58.90318645980551
59,2002-05,-159.9924207041222
59,2002-06,461.1248480139675
59,2002-07,-3167.014046949658
59,2002-08,9.32867696548601
59,2002-09,-10.191788145928513
59,2002-10,8.441463939803725
59,2002-11,-6.724275900016437
59,2002-12,5.217470565528856
59,2003-01,-3.873767251152458
59,2003-02,2.634460735884204
59,2003-03,-1.4468072970557841
59,2003-04,0.2804412749064795
59,2003-05,0.6889105465143075
59,2003-06,0.7774870698540326
59,2003-07,-90.80735848088989
59,2003-08,2.911970579480112
59,2003-09,-2.921371003936656
59,2003-10,2.443608797615525
59,2003-11,-1.9862676955362986
59,2003-12,1.584993703667351
59,2004-01,83.76960807509022
59,2004-02,-3.2232121388351516
59,2004-03,2.822922305917018
59,2004-04,-2.5234894262757734
59,2004-05,2.2769783444036875
59,2004-06,-1.6442380704211246
59,2004-07,-16.02580289589423
59,2004-08,-0.6221172390414722
59,2004-09,0.41641926345073443
59,2004-10,-0.34209968766117527
59,2004-11,0.29245434612494137
59,2004-12,-0.2547715657783556
59,2005-01,-1.0064745604195195
59,2005-02,-0.1510544668562943
59,2005-03,0.15445777844252007
59,2005-04,-0.16386391723062843
59,2005-05,0.1721382428331708
59,2005-06,-0.09390142342272156
59,2005-07,-3.384175481411148
59,2005-08,0.03749852071996429
59,2005-09,-0.05117895264811523
59,2005-10,0.04329934839552152
59,2005-11,-0.03434077985730255
59,2005-12,0.02618636172155675
59,2006-01,-67.10756519996721
59,2006-02,3.2971917835366185
59,2006-03,-2.7339059559344605
59,2006-04,2.2645496251516306
59,2006-05,-1.874462854995727
59,2006-06,1.5672989925860747
59,2006-07,-1.9923571681465546
59,2006-08,1.1024849833174812
59,2006-09,-0.9200595505226374
59,2006-10,0.7646428959196783
59,2006-11,-0.6350244305031083
59,2006-12,0.527180179109564
59,2007-01,-13.81016890187675
59,2007-02,1.0176035746007983
59,2007-03,-0.8443892049726855
59,2007-04,0.7002009536554397
59,2007-05,-0.5803745844532386
59,2007-06,0.4841907748814265
59,2007-07,-0.5398705846891971
59,2007-08,0.3383591444180638
59,2007-09,-0.2819423824621481
59,2007-10,0.23430012696007907
59,2007-11,-0.19461773229522805
59,2007-12,0.16161669064604212
59,2008-01,-2.799743727700843
59,2008-02,0.24187026211438933
59,2008-03,-0.2007437262836902
59,2008-04,0.16651889589775237
59,2008-05,-0.13807735939008126
59,2008-06,0.1151189469237579
59,2008-07,-0.12307156954375387
59,2008-08,0.08029044510294625
59,2008-09,-0.06687290659829159
59,2008-10,0.05557164686797478
59,2008-11,-0.04616218364026281
59,2008-12,0.03833807351475116
59,2009-01,-0.563158271706925
59,2009-02,0.05243931114455336
59,2009-03,-0.043526772533368785
59,2009-04,0.03611081246344838
59,2009-05,-0.029948061708637397
59,2009-06,0.024961706138128648
59,2009-07,-0.026206158778222743
59,2009-08,0.017395512551956926
59,2009-09,-0.014485756586509524
59,2009-10,0.012037614453220158
59,2009-11,-0.009999614361731801
59,2009-12,0.008305084542371333
59,2010-01,-0.1128048975551792
59,2010-02,0.010910558390605729
59,2010-03,-0.009056608601895277
59,2010-04,0.007514061486290302
59,2010-05,-0.006232192947209114
59,2010-06,0.005193852446609526
59,2010-07,-0.0054050034523243085
59,2010-08,0.0036181205341563327
59,2010-09,-0.003012641895111301
59,2010-10,0.002503484613043838
59,2010-11,-0.002079660382150905
59,2010-12,0.0017272742807108443
59,2011-01,-0.022544985040440224
59,2011-02,0.00222438391756441
59,2011-03,-0.0018464523564034607
59,2011-04,0.001532010277514928
59,2011-05,-0.0012707071527984226
59,2011-06,0.0010589251742203487
59,2011-07,-0.0010970166349579813
59,2011-08,0.0007375176028290298
59,2011-09,-0.0006140684272395447
59,2011-10,0.0005102855284349062
59,2011-11,-0.0004238997116772225
59,2011-12,0.0003520757600199431
59,2012-01,-0.0045003363557043485
59,2012-02,349.0004487557144
59,2012-03,-17.095661655761432
59,2012-04,14.204994984309451
59,2012-05,-11.803104505846932
59,2012-06,9.80734524458967
59,2012-07,-8.149087009438517
59,2012-08,6.771141889163118
59,2012-09,-5.626225284502652
59,2012-10,4.674899762412679
59,2012-11,-3.8844316611903196
59,2012-12,3.2276219896120892
59,2013-01,-2.6827095242533687
59,2013-02,-2.75618634221064
59,2013-03,-1.6074733096411364
59,2013-04,1.335669245250756
59,2013-05,-1.10982390566096
59,2013-06,0.9221664487449743
59,2013-07,-0.766248066096523
59,2013-08,0.6366780240350636
59,2013-09,-0.5290236468299554
59,2013-10,0.43957225342819584
59,2013-11,-0.36524598500363936
59,2013-12,0.3034873730812251
59,2014-01,-0.2523385735221382
59,2014-02,-275.2335498288794
59,2014-03,13.3180944684118
59,2014-04,257.93383156763775
59,2014-05,-3.981582814394642
59,2014-06,3.3083461309306585
59,2014-07,-2.748947189797036
59,2014-08,2.2841326350389863
59,2014-09,-1.8979138955110102
59,2014-10,1.5769999874446512
59,2014-11,-1.3103486749987496
59,2014-12,1.088784821156878
59,2015-01,-0.9047180171837681
59,2015-02,-54.15211460345017
59,2015-03,92.06477979629744
59,2015-04,-9.96619710084451
59,2015-05,5.276851015994907
59,2015-06,-4.384600373279682
59,2015-07,3.643218007775431
59,2015-08,-3.0271949038633466
59,2015-09,2.515333457298766
59,2015-10,-2.090021490881554
59,2015-11,1.7366245498178614
59,2015-12,-1.4429826872055855
59,2016-01,1.1989854109669977
59,2016-02,-11.94018921551833
59,2016-03,0.07844188624767412
59,2016-04,-213.3745689227544
59,2016-05,11.288757342221288
59,2016-06,-9.379967248703906
59,2016-07,7.793930027659371
59,2016-08,-6.476072326435315
59,2016-09,5.381048106757589
59,2016-10,-4.4711790217461385
59,2016-11,3.7151576139312965
59,2016-12,-3.0869701323299523
59,2017-01,2.565000107379092
59,2017-02,-4.312735594192418
59,2017-03,-69.15339831673191
59,2017-04,-40.39932284841598
59,2017-05,0.4783049831567041
59,2017-06,-0.39742949017090723
59,2017-07,0.3302290354113211
59,2017-08,-0.27439137598048546
59,2017-09,0.2279951673499454
59,2017-10,-0.1894439873194642
59,2017-11,0.15741133792653272
59,2017-12,-0.13079501576794428
59,2018-01,0.10867892255737388
59,2018-02,-0.5251282676636038
59,2018-03,-14.062247681857116
59,2018-04,-7.821800097515734
59,2018-05,-0.0965686616509629
59,2018-06,0.08024008813481487
59,2018-07,-0.0666724783477548
59,2018-08,0.05539897969538288
59,2018-09,-0.04603169327128853
59,2018-10,0.03824829981203948
59,2018-11,-0.03178098250464245
59,2018-12,0.02640720904673799
59,2019-01,-0.02194212723225064
59,2019-02,-0.06844142559748434
59,2019-03,-2.833121067571483
59,2019-04,-1.534097482530342
59,2019-05,-0.04003428247960983
59,2019-06,0.03326497746638779
59,2019-07,-0.027640279249681043
59,2019-08,0.02296664737878018
59,2019-09,-0.01908326964257867
59,2019-10,0.01585652333778853
59,2019-11,-0.013175380168831907
59,2019-12,0.010947585346002597
59,2020-01,-0.009096493731703958
59,2020-02,-0.00971814618242206
59,2020-03,-0.5679842255049152
59,2020-04,-0.3030809636002232
59,2020-05,-0.010231225280222134
59,2020-06,0.008501250860717846
59,2020-07,-0.007063793953420827
59,2020-08,0.005869393147804658
59,2020-09,-0.0048769509194244165
59,2020-10,0.004052318472531624
59,2020-11,-0.003367121233168291
59,2020-12,0.0027977824265690288
59,2021-01,-0.0023247139015438734
59,2021-02,-0.0015120831558306236
59,2021-03,-0.11356895770404662
59,2021-04,-0.06011941822544031
59,2021-05,-0.0022832079866930144
59,2021-06,0.0018971455847349716
59,2021-07,-0.0015763616083859233
59,2021-08,0.0013098182225803612
59,2021-09,-0.0010883440627367236
59,2021-10,0.0009043184618349187
59,2021-11,-0.0007514093249483267
59,2021-12,0.000624355247055064
59,2022-01,-0.0005187848655623384
59,2022-02,-0.0002553682734287577
59,2022-03,-0.022675851001622505
59,2022-04,-0.011951768430662923
59,2022-05,-0.0004815183438040549
59,2022-06,0.00040009951044339687
59,2022-07,-0.0003324476074340055
59,2022-08,0.00027623479945759755
59,2022-09,-0.00022952689141675364
59,2022-10,0.00019071671522397082
59,2022-11,649.9998415311366
59,2022-12,-31.83923205597239
59,2023-01,26.455609318645656
59,2023-02,3495.147572169135
59,2023-03,-154.02091020432454
59,2023-04,127.97172966213111
59,2023-05,-106.33535884028242
59,2023-06,88.35535685345167
59,2023-07,-73.41555217231871
59,2023-08,61.001884805988084
59,2023-09,-50.6872159886334
59,2023-10,42.1166308688571
59,2023-11,-44.278915116625285
59,2023-12,29.53271259783105
59,2024-01,-24.539093946661524
59,2024-02,-29.84394680402147
59,2024-03,-14.48241917287487
59,2024-04,12.032396637918282
59,2024-05,-9.998279988214563
59,2024-06,8.307693752238265
60,2000-07,5899.0
60,2000-08,0.08245561693547643
60,2000-09,-1.7521660993224941e-06
60,2000-10,3.728928277269006e-11
60,2000-11,0.0
60,2000-12,0.0
60,2001-01,0.0
60,2001-02,0.0
60,2001-03,0.0
60,2001-04,0.0
60,2001-05,0.0
60,2001-06,0.0
60,2001-07,-3901.0226693017084
